,conversation id,turn,score distilbert,score roberta
178,17,8,"(0.0046904683113098145, 0.0007010400295257568)","(0.1138783249390558, 0.044899129232742134)"
179,17,9,"(0.0023665428161621094, 0.0006349384784698486)","(0.004995724151618648, 0.005156251471939289)"
180,18,0,"(0.0765119194984436, 0.0026955604553222656)","(0.41555416727648414, 0.022083344252674643)"
181,18,1,"(0.0012813210487365723, 0.0005904734134674072)","(0.005673589467027551, 0.005273874143882991)"
182,18,2,"(0.0015304088592529297, 0.0010387003421783447)","(0.013734509163415747, 0.006063309821774452)"
183,18,3,"(0.0032533109188079834, 0.0005450844764709473)","(0.20166789628450935, 0.008375038181808271)"
184,18,4,"(0.0009004771709442139, 0.0005129575729370117)","(0.015348152290073138, 0.005594461904794768)"
185,18,5,"(0.001039057970046997, 0.0007601678371429443)","(0.005202337490699382, 0.005360732627104089)"
186,18,6,"(0.0025531649589538574, 0.9686818420886993)","(0.008588379891533882, 0.961031751568111)"
187,18,7,"(0.9801105260848999, 0.0020175576210021973)","(0.977269005912336, 0.0054444469518478795)"
188,18,8,"(0.0007672905921936035, 0.0006993114948272705)","(0.00534747713844477, 0.00521710070285828)"
189,18,9,"(0.00043341517448425293, 0.00037741661071777344)","(0.005438240809969048, 0.005122443331906768)"
190,19,0,"(0.9749526977539062, 0.0052430033683776855)","(0.8453684177683154, 0.10149915480243081)"
191,19,1,"(0.9777050018310547, 0.03825104236602783)","(0.9750165034782502, 0.9039895974115452)"
192,19,2,"(0.0008866488933563232, 0.000391542911529541)","(0.005059316618628645, 0.004847831411887264)"
193,19,3,"(0.004870951175689697, 0.009639710187911987)","(0.17652619983799947, 0.19289813330815095)"
194,19,4,"(0.0006935000419616699, 0.0005593001842498779)","(0.00558575180544631, 0.005015873644271907)"
195,19,5,"(0.002318441867828369, 0.0004051029682159424)","(0.005202219039438264, 0.005284333281095906)"
196,19,6,"(0.9654506742954254, 0.19160231947898865)","(0.9438628535130057, 0.9236915591700486)"
197,19,7,"(0.001956164836883545, 0.0007336139678955078)","(0.04320455827407509, 0.005803849791617211)"
198,19,8,"(0.0006704926490783691, 0.0006326735019683838)","(0.005609613403531768, 0.004962042660713492)"
199,19,9,"(0.0019333958625793457, 0.0004691183567047119)","(0.005733105231230577, 0.005766252044506672)"
